querytime,from,to,occupancy,train_series,train_direction,train_type
2019-11-29 17:02:21+01:00,8813003,8833001,medium,8400,away,P
2019-11-29 19:16:55+01:00,8831005,8831765,low,8300,away,P
2019-09-17 05:36:25+02:00,8812062,8812047,low,103800,away,S
2019-09-17 05:40:03+02:00,8812047,8815016,low,103800,away,S
2019-09-17 05:43:33+02:00,8812062,8814001,low,103800,away,S
2019-09-17 05:44:33+02:00,8815016,8812013,low,103800,away,S
2019-09-17 05:47:24+02:00,8812013,8815040,low,103800,away,S
2019-09-17 05:50:01+02:00,8815040,8814001,low,103800,away,S
2019-09-17 06:15:29+02:00,8833001,8819406,medium,2600,back,IC
2019-09-17 06:15:33+02:00,8819406,8822004,medium,2600,back,IC
2019-09-17 06:20:56+02:00,8814001,8814308,low,1700,back,IC
2019-09-17 06:35:09+02:00,8814308,8883006,low,1700,back,IC
2019-09-17 06:50:53+02:00,8819406,8892007,medium,2800,back,IC
2019-09-17 07:10:39+02:00,8814266,8814258,low,93200,back,S
2019-09-17 07:37:26+02:00,8883311,8814001,medium,67500,away,S
2019-09-17 14:47:23+02:00,8811916,8811304,low,53500,back,S
2019-09-17 17:53:10+02:00,8895836,8895802,high,3600,back,IC
2019-09-17 18:58:55+02:00,8811916,8822269,medium,53300,away,S
2019-05-14 07:11:01+02:00,8819406,8814001,low,2300,back,IC
2019-05-14 08:56:05+02:00,8833001,8814001,high,1500,back,IC
2019-05-14 10:32:29+02:00,8821717,8821600,medium,4300,back,IC
2019-05-14 11:28:40+02:00,8821006,8813003,low,3300,back,IC
2019-05-14 12:29:24+02:00,8831005,8821006,medium,2600,back,IC
2019-05-14 13:02:55+02:00,8893708,8892007,medium,51700,back,S
2019-05-14 13:03:06+02:00,8893708,8893815,low,51700,back,S
2019-05-14 16:09:13+02:00,8812005,8831005,high,2200,away,IC
2019-05-14 17:40:15+02:00,8811221,8813003,high,23700,back,S
2019-05-14 18:41:23+02:00,8891009,8821006,low,1800,away,IC
2019-05-14 18:41:30+02:00,8891009,8821006,low,1800,away,IC
2019-05-14 19:20:49+02:00,8821543,8821006,medium,32400,back,S
2019-05-15 00:33:31+02:00,8813003,8841004,medium,500,away,IC
2019-05-15 00:33:35+02:00,8813003,8841004,low,500,away,IC
2019-05-15 00:33:38+02:00,8813003,8841004,medium,500,away,IC
2019-05-15 00:35:42+02:00,8813003,8841004,medium,500,away,IC
2019-05-15 01:39:28+02:00,8814001,8015458,low,0,away,ICE
2019-11-19 17:58:46+01:00,8813003,8812005,high,32200,away,S
2019-11-19 17:58:50+01:00,8812005,8812021,high,32200,away,S
2019-11-19 18:02:39+01:00,8813003,8833001,high,500,away,IC
2019-11-19 18:03:06+01:00,8813003,8833001,high,500,away,IC
2019-11-19 18:03:15+01:00,8812005,8833001,high,500,away,IC
2019-11-19 18:03:20+01:00,8833001,8841004,low,500,away,IC
2019-11-19 18:03:35+01:00,8813003,8833001,medium,8300,away,P
2019-11-19 18:03:58+01:00,8813003,8833001,medium,1500,away,IC
2019-11-19 18:03:42+01:00,8812005,8833001,high,8300,away,P
2019-11-19 18:03:46+01:00,8833001,8833308,low,8300,away,P
2019-11-19 18:04:17+01:00,8812005,8833001,medium,1500,away,IC
2019-11-19 18:04:20+01:00,8833001,8833308,low,1500,away,IC
2019-11-19 18:04:14+01:00,8812005,8833001,low,1500,away,IC
2019-11-19 18:04:25+01:00,8812005,8833001,medium,1500,away,IC
2019-11-27 07:44:00+01:00,8863008,8811916,medium,2400,back,IC
2019-11-27 17:05:35+01:00,8811007,8811130,medium,23700,away,S
2019-11-27 17:05:29+01:00,8813003,8812005,medium,23700,away,S
2019-11-27 17:05:32+01:00,8812005,8811007,medium,23700,away,S
2019-11-27 17:05:39+01:00,8811130,8811213,medium,23700,away,S
2019-11-27 17:05:43+01:00,8811213,8811221,high,23700,away,S
2019-11-27 17:05:49+01:00,8811221,8811247,high,23700,away,S
2019-11-27 17:05:52+01:00,8811247,8811254,medium,23700,away,S
2019-11-27 17:05:56+01:00,8811254,8811262,medium,23700,away,S
2019-11-27 17:06:03+01:00,8811288,8833001,medium,23700,away,S
2019-11-27 17:06:09+01:00,8811262,8811270,medium,23700,away,S
2019-11-27 17:05:59+01:00,8811270,8811288,medium,23700,away,S
2019-11-27 17:17:30+01:00,8813003,8833001,high,500,away,IC
2019-11-27 17:17:25+01:00,8814001,8813003,medium,500,away,IC
2019-11-27 17:17:11+01:00,8813003,8833001,high,500,away,IC
2019-11-27 17:17:20+01:00,8833001,8841004,low,500,away,IC
2019-11-27 17:17:49+01:00,8813003,8833001,high,1500,away,IC
2019-11-27 17:18:13+01:00,8814001,8813003,medium,1500,away,IC
2019-11-27 17:18:10+01:00,8812005,8833001,high,1500,away,IC
2019-11-27 17:18:39+01:00,8813003,8833001,medium,3600,away,IC
2019-11-27 17:18:22+01:00,8892007,8814001,medium,1500,away,IC
2019-11-27 17:18:48+01:00,8813003,8833001,high,400,away,IC
2019-11-27 17:18:58+01:00,8813003,8833001,high,1700,away,IC
2019-11-27 17:19:07+01:00,8813003,8833001,medium,8300,away,P
2019-11-27 17:19:19+01:00,8813003,8833001,medium,8300,away,P
2019-11-27 17:19:27+01:00,8813003,8833001,high,500,away,IC
2019-11-27 17:58:39+01:00,8821121,8821238,low,3300,back,IC
2019-11-27 17:58:36+01:00,8821006,8821121,low,3300,back,IC
2019-11-27 17:58:44+01:00,8821238,8822343,low,3300,back,IC
2019-11-27 17:58:47+01:00,8822343,8822004,low,3300,back,IC
2019-11-27 17:58:52+01:00,8822004,8811189,low,3300,back,IC
2019-11-28 01:00:34+01:00,8812005,8813003,high,1500,back,IC
2019-11-28 01:00:41+01:00,8812005,8813003,medium,1500,back,IC
2019-11-28 01:00:48+01:00,8812005,8813003,low,1500,back,IC
2019-07-15 07:39:25+02:00,8811601,8811544,low,86500,back,S
2019-07-15 07:54:39+02:00,8811411,8811304,medium,86500,back,S
2019-07-15 08:23:01+02:00,8811916,8813003,high,7600,away,P
2019-07-15 10:10:22+02:00,8811304,8811916,low,93200,away,S
2019-07-15 13:56:32+02:00,8833001,8841202,medium,500,away,IC
2019-07-15 13:59:03+02:00,8833001,8841004,low,500,away,IC
2019-07-15 15:13:07+02:00,8822004,8821600,high,3400,away,IC
2019-07-15 18:26:42+02:00,8833001,8841202,medium,500,away,IC
2019-04-05 06:17:32+02:00,8866001,8812005,low,2100,back,IC
2019-04-05 15:27:57+02:00,8841608,8831005,high,435300,back,S
2019-04-05 15:27:45+02:00,8841608,8831005,high,435300,back,S
2019-04-05 15:27:50+02:00,8841608,8831005,low,435300,back,S
2019-04-05 16:16:28+02:00,8812005,8822004,high,2000,away,IC
2019-04-05 16:20:41+02:00,8822608,8822715,high,8300,back,P
2019-04-05 17:15:47+02:00,8891009,8892007,low,1800,away,IC
2019-12-26 10:26:24+01:00,8811189,8821006,low,3100,away,IC
2019-12-26 17:19:28+01:00,8812005,8833001,medium,1500,away,IC
2019-12-26 17:19:18+01:00,8813003,8833001,medium,1500,away,IC
2019-06-19 06:55:22+02:00,8863008,8811916,low,7600,away,P
2019-06-19 07:43:13+02:00,8811304,8811916,medium,2400,back,IC
2019-06-19 07:43:16+02:00,8811916,8812005,medium,2400,back,IC
2019-06-19 07:43:23+02:00,8811601,8812005,medium,2400,back,IC
2019-06-19 07:43:41+02:00,8811916,8812005,low,2400,back,IC
2019-06-19 08:35:03+02:00,8822004,8813003,high,3100,back,IC
2019-06-19 09:12:26+02:00,8813003,8814001,low,500,back,IC
2019-06-19 09:55:45+02:00,8892007,8891009,low,500,back,IC
2019-06-19 09:56:04+02:00,8844008,8844206,medium,500,back,IC
2019-06-19 14:49:39+02:00,8814001,8813003,high,400,away,IC
2019-06-19 15:24:28+02:00,8814001,8814308,low,23700,back,S
2019-06-19 15:25:32+02:00,8814001,8814308,low,23700,back,S
2019-06-19 15:51:01+02:00,8813003,8881000,high,3700,back,IC
2019-06-19 17:14:53+02:00,8812005,8811304,medium,2400,away,IC
2019-06-19 17:18:15+02:00,8895067,8892007,low,3600,back,IC
2019-06-19 17:28:47+02:00,8822004,8821238,high,3100,away,IC
2019-06-19 17:47:31+02:00,8812005,8811916,low,2100,away,IC
2019-06-19 18:04:15+02:00,8811304,8811601,medium,2100,away,IC
2019-06-19 23:07:56+02:00,8833001,8833233,low,2800,back,L
2019-07-13 07:14:02+02:00,8896008,8896149,low,700,back,IC
2019-07-13 07:13:54+02:00,8896115,8896008,low,800,back,L
2019-07-13 07:14:08+02:00,8896149,8892007,low,700,back,IC
2019-07-13 07:50:32+02:00,8894201,8894508,low,700,back,IC
2019-07-13 07:50:27+02:00,8893120,8894201,low,700,back,IC
2019-07-13 07:50:23+02:00,8892007,8893120,low,700,back,IC
2019-07-13 08:42:54+02:00,8813003,8811221,low,1900,away,IC
2019-07-13 08:56:16+02:00,8813003,8841004,medium,500,away,IC
2019-07-13 11:50:13+02:00,8822004,8892007,low,800,back,L
2019-07-13 11:50:23+02:00,8822053,8822111,low,800,back,L
2019-07-13 16:08:36+02:00,8896008,8821006,low,700,back,IC
2019-07-13 17:07:42+02:00,8891009,8892007,low,1500,away,IC
2019-07-13 18:00:50+02:00,8892007,8821006,medium,700,back,IC
2019-11-09 12:39:36+01:00,8892007,8892338,medium,3000,away,IC
2019-11-09 12:39:41+01:00,8892007,8892338,medium,3000,away,IC
2019-08-30 03:31:42+02:00,8821600,8822004,high,3400,back,IC
2019-08-30 09:15:31+02:00,8821402,8821444,low,4500,back,IC
2019-08-30 09:27:57+02:00,8814308,8814001,medium,1700,away,IC
2019-08-30 09:28:01+02:00,8814308,8814001,high,1700,away,IC
2019-08-30 09:57:03+02:00,8821121,8821006,low,9200,away,IC
2019-08-30 13:15:49+02:00,8833001,8833308,medium,1500,away,IC
2019-08-30 13:45:44+02:00,8833001,8891702,high,500,back,IC
2019-08-30 15:12:22+02:00,8892007,8891702,high,2800,back,IC
2019-08-30 15:12:17+02:00,8892007,8891702,low,2800,back,IC
2019-08-30 16:28:19+02:00,8813003,8812005,high,4500,away,IC
2019-08-30 16:28:07+02:00,8813003,8822004,high,4500,away,IC
2019-08-30 16:28:23+02:00,8822004,8821238,high,4500,away,IC
2019-08-30 16:28:27+02:00,8814001,8813003,high,4500,away,IC
2019-08-30 17:36:25+02:00,8819406,8812005,low,3600,back,IC
2019-08-30 17:37:26+02:00,8812005,8813003,low,3600,back,IC
2019-08-30 17:50:08+02:00,8813003,8814001,medium,3600,back,IC
2019-08-30 23:03:06+02:00,8814001,8885001,medium,1900,back,IC
2019-07-24 10:38:16+02:00,8843166,8843307,low,3800,back,IC
2019-07-24 13:09:12+02:00,8892007,8821121,high,700,back,IC
2019-07-24 13:35:26+02:00,8892007,8896370,medium,700,away,IC
2019-07-24 13:52:12+02:00,8892007,8891140,high,1500,back,IC
2019-07-24 19:30:10+02:00,8813003,8814001,high,3600,back,IC
2019-07-24 20:30:06+02:00,8812005,8841004,low,500,away,IC
2019-07-24 20:32:57+02:00,8891405,8831807,medium,1500,away,IC
2019-10-19 09:38:48+02:00,8821121,8811189,low,3300,back,IC
2019-09-05 09:17:50+02:00,8822004,8819406,medium,2600,away,IC
2019-09-05 16:44:36+02:00,8812005,8831401,high,2200,away,IC
2019-09-05 19:23:24+02:00,8833001,8833209,high,2400,away,L
2019-01-26 06:53:56+01:00,8814308,8814001,low,61500,away,S
2019-01-26 12:44:26+01:00,8821121,8822004,low,2600,away,IC
2019-01-26 19:23:18+01:00,8893401,8893526,high,800,back,L
2019-01-10 07:51:09+01:00,8811601,8812005,medium,2100,back,IC
2019-01-10 07:51:24+01:00,8811601,8811304,medium,2100,back,IC
2019-01-10 08:22:08+01:00,8814167,8814159,high,11900,away,S
2019-01-10 08:58:59+01:00,8881166,8813003,medium,1700,away,IC
2019-01-10 12:55:35+01:00,8841319,8841202,high,445100,away,S
2019-01-10 16:19:53+01:00,8833001,8833050,low,8300,away,P
2019-01-10 23:28:05+01:00,8813003,8833001,medium,3600,away,IC
2019-03-21 15:07:14+01:00,8813003,8814001,high,32200,back,S
2019-03-21 15:14:45+01:00,8813003,8814001,high,2300,back,IC
2019-03-21 15:32:35+01:00,8812005,8811916,medium,7600,away,P
2019-03-21 15:43:37+01:00,8814209,8872009,low,2000,back,IC
2019-03-21 17:23:45+01:00,8812062,8812070,high,103800,back,S
2019-03-21 17:23:52+01:00,8812112,8812120,medium,103800,back,S
2019-03-21 17:23:43+01:00,8812047,8812062,high,103800,back,S
2019-03-21 17:23:40+01:00,8815016,8812047,high,103800,back,S
2019-03-21 17:23:50+01:00,8812070,8812112,medium,103800,back,S
2019-03-21 18:33:26+01:00,8892007,8814001,low,1500,away,IC
2019-03-21 21:37:53+01:00,8892007,8821006,medium,700,back,IC
2019-03-21 21:38:14+01:00,8821006,8400530,medium,9300,away,THA
2019-03-21 21:38:23+01:00,8821006,8400530,high,9300,away,THA
2019-03-21 21:38:33+01:00,8892007,8821006,high,700,back,IC
2019-03-21 21:38:38+01:00,8892007,8821006,low,700,back,IC
2019-01-13 09:00:57+01:00,8892205,8892007,low,3600,away,IC
2019-01-13 12:29:51+01:00,8813003,8821006,low,3300,away,IC
2019-01-13 16:03:16+01:00,8891009,8814001,medium,500,away,IC
2019-03-13 05:20:14+01:00,8722326,7015400,low,9100,away,EUR
2019-03-13 05:19:57+01:00,8814001,7015400,high,9100,away,EUR
2019-03-13 05:20:17+01:00,8814001,8722326,low,9100,away,EUR
2019-03-13 07:03:54+01:00,8822517,8833001,medium,4100,away,IC
2019-03-13 07:10:49+01:00,8821535,8821543,high,32400,back,S
2019-03-13 07:10:47+01:00,8821519,8821535,high,32400,back,S
2019-03-13 07:10:40+01:00,8821519,8821196,high,32400,back,S
2019-03-13 07:10:53+01:00,8821543,8821071,high,32400,back,S
2019-03-13 07:10:55+01:00,8821071,8821089,high,32400,back,S
2019-03-13 11:18:33+01:00,8814001,8814258,low,4500,back,IC
2019-03-13 13:47:28+01:00,8892007,8891140,low,1500,back,IC
2019-03-13 13:47:33+01:00,8892007,8891140,low,1500,back,IC
2019-03-13 16:16:44+01:00,8892007,8893559,high,3600,away,IC
2019-03-13 16:16:53+01:00,8893583,8895067,high,3600,away,IC
2019-03-13 16:16:47+01:00,8893559,8893542,high,3600,away,IC
2019-03-13 16:16:58+01:00,8895000,8895091,high,3600,away,IC
2019-03-13 16:17:03+01:00,8895091,8895802,high,3600,away,IC
2019-03-13 16:17:30+01:00,8814001,8813003,high,3600,away,IC
2019-03-13 16:17:12+01:00,8895000,8895091,low,3600,away,IC
2019-03-13 16:17:18+01:00,8895802,8895836,low,3600,away,IC
2019-03-13 16:17:15+01:00,8895091,8895802,low,3600,away,IC
2019-03-13 16:49:53+01:00,8821121,8892338,low,3000,away,IC
2019-03-13 18:47:54+01:00,8891009,8891702,high,1800,back,IC
2019-03-13 19:30:58+01:00,8891009,8891140,low,1500,away,IC
2019-03-31 12:02:58+02:00,8891009,8891140,high,2800,away,IC
2019-03-31 18:34:36+02:00,8892601,8819406,low,2300,away,IC
2019-03-31 21:45:07+02:00,8814001,8814308,medium,1900,back,IC
2019-03-31 21:45:41+02:00,8814001,8814308,high,1900,back,IC
2019-02-09 11:07:49+01:00,8841004,8833001,high,500,back,IC
2019-02-09 19:46:39+01:00,8813003,8886009,low,1900,back,IC
2019-03-07 05:41:42+01:00,8895208,8895802,high,2300,away,IC
2019-03-07 13:17:38+01:00,8896800,8892205,medium,2300,back,IC
2019-03-07 13:17:52+01:00,8896909,8896800,low,2300,back,IC
2019-03-07 13:17:48+01:00,8892205,8891314,low,2300,back,IC
2019-03-07 17:17:16+01:00,8821121,8812005,low,4500,back,IC
2019-03-07 17:17:32+01:00,8812005,8841004,medium,400,away,IC
2019-03-07 18:52:57+01:00,8833001,8833233,medium,2900,back,IC
2019-03-07 18:53:01+01:00,8833209,8821832,low,2900,back,IC
2019-03-07 18:52:59+01:00,8833233,8833209,low,2900,back,IC
2019-03-07 18:53:04+01:00,8821832,8821600,low,2900,back,IC
2019-03-07 18:53:05+01:00,8821600,8821121,low,2900,back,IC
2019-03-07 20:28:34+01:00,8872009,8814001,medium,2000,away,IC
2019-03-07 20:28:39+01:00,8814001,8400530,medium,9300,back,THA
2019-03-07 21:23:25+01:00,8894433,8894425,high,3200,back,IC
2019-03-07 21:23:34+01:00,8894508,8894433,high,3200,back,IC
2019-03-07 21:23:18+01:00,8893401,8812047,high,3200,back,IC
2019-03-07 21:23:20+01:00,8894235,8893401,high,3200,back,IC
2019-03-07 21:23:21+01:00,8894201,8894235,high,3200,back,IC
2019-03-07 21:23:23+01:00,8894425,8894201,high,3200,back,IC
2019-03-07 21:24:01+01:00,8894508,8894433,high,3200,back,IC
2019-03-07 21:23:59+01:00,8894508,8894433,medium,3200,back,IC
2019-01-25 08:13:51+01:00,8821196,8824158,medium,32400,back,S
2019-01-25 08:14:58+01:00,8821006,8831005,medium,2600,away,IC
2019-01-25 08:38:05+01:00,8812005,8892007,medium,2800,back,IC
2019-01-25 10:12:28+01:00,8841004,8833001,medium,500,back,IC
2019-01-25 12:59:35+01:00,8871100,8872009,medium,2000,back,IC
2019-01-25 13:00:07+01:00,8821006,8821121,low,2000,back,IC
2019-01-25 13:00:00+01:00,8821006,8872009,medium,2000,back,IC
2019-01-25 13:00:10+01:00,8821121,8822004,low,2000,back,IC
2019-01-25 13:00:15+01:00,8822004,8812005,medium,2000,back,IC
2019-01-25 13:00:30+01:00,8814209,8871308,medium,2000,back,IC
2019-01-25 13:00:26+01:00,8814258,8814209,medium,2000,back,IC
2019-01-25 13:00:34+01:00,8871308,8871100,medium,2000,back,IC
2019-01-25 13:00:19+01:00,8812005,8813003,medium,2000,back,IC
2019-01-25 13:00:22+01:00,8813003,8814001,medium,2000,back,IC
2019-01-25 13:00:38+01:00,8871100,8872009,medium,2000,back,IC
2019-01-25 15:07:30+01:00,8813003,8814001,high,32200,back,S
2019-01-25 15:07:24+01:00,8813003,8895208,high,2300,back,IC
2019-01-25 17:36:13+01:00,8891702,8891009,low,500,away,IC
2019-01-25 20:15:05+01:00,8814001,8811254,low,23600,away,S
2019-01-25 21:49:50+01:00,8813003,8814001,high,2100,back,IC
2019-01-21 05:42:10+01:00,8895208,8895802,high,2300,away,IC
2019-01-21 07:19:32+01:00,8811601,8811304,high,2100,back,IC
2019-01-21 07:33:57+01:00,8811304,8811916,high,2100,back,IC
2019-01-21 07:34:03+01:00,8811916,8812005,high,2100,back,IC
2019-01-21 08:09:50+01:00,8814209,8814266,low,11900,away,S
2019-01-21 13:33:11+01:00,8812252,8812005,low,102000,back,S
2019-01-21 14:50:03+01:00,8822004,8822111,medium,4100,back,IC
2019-01-21 16:52:43+01:00,8813003,8812005,medium,3200,away,IC
2019-01-21 17:34:04+01:00,8863008,8874724,high,614100,back,S
2019-01-21 18:16:26+01:00,8811437,8811445,high,86500,away,S
2019-01-21 18:16:03+01:00,8812005,8811916,medium,86500,away,S
2019-01-21 18:16:11+01:00,8811304,8811411,high,86500,away,S
2019-01-21 18:16:22+01:00,8811429,8811437,high,86500,away,S
2019-01-21 18:16:33+01:00,8811445,8811460,high,86500,away,S
2019-01-21 18:16:16+01:00,8811411,8811429,high,86500,away,S
2019-01-21 18:16:07+01:00,8811916,8811304,high,86500,away,S
2019-01-21 18:58:00+01:00,8812005,8833001,high,400,away,IC
2019-01-21 20:26:36+01:00,8881166,8883113,low,7800,away,P
2019-01-21 20:47:14+01:00,8894672,8822004,low,2700,back,L
2019-01-21 21:09:27+01:00,8821006,8400058,low,9300,away,THA
2019-02-13 06:32:00+01:00,8812005,8814258,low,2000,back,IC
2019-02-13 06:37:13+01:00,8833233,8833001,high,2800,away,L
2019-02-13 06:45:57+01:00,8814308,8814001,low,1700,away,IC
2019-02-13 07:42:13+01:00,8822004,8812005,low,2000,back,IC
2019-02-13 07:43:20+01:00,8822475,8892007,medium,4100,back,IC
2019-02-13 11:12:35+01:00,8814001,8821006,low,9200,back,IC
2019-02-13 14:25:31+01:00,8813003,8814001,high,2300,back,IC
